id,name_kr,name_en
1967138,변사흠,Byeon Sa-heum
1964162,이귀영,Lee Gwi-yeong
196026,차태선,Ca Tae-seon
1962185,박영배,Park Yeong-bae
19461118,권경석,Kwon Gyeong-seog
1963179,황성배,Hwang Seong-bae
1950176,오길석,Oh Gil-seog
1963180,조민기,Cho Min-gi
1972216,송정문,Song Jeong-mun
19551114,권수원,Kwon Su-weon
1964163,옥반혁,Og Ban-hyeog
1945189,이방호,Lee Bang-ho
196324,전진숙,Jeon Jin-sug
1961191,강재규,Kang Jae-gyu
19601126,허점도,Heo Jeom-do
1965174,김종형,Kim Jong-hyeong
19431130,송은복,Song Eun-bog
1971137,이천기,Lee Ceon-gi
1970120,박남욱,Park Nam-ug
1950177,박한용,Park Han-yong
1962186,김환섭,Kim Hwan-seob
194727,최경희,Choi Gyeong-hyi
197024,강선희,Kang Seon-hyi
1966150,이철호,Lee Ceol-ho
1950178,허범도,Heo Beom-do
1950179,김진명,Kim Jin-myeong
1959197,김홍득,Kim Hong-deug
1954196,유재명,Yu Jae-myeong
1968134,송인배,Song In-bae
1960178,정병문,Jeong Byeong-mun
1963185,정병문,Jeong Byeong-mun
1966151,김윤곤,Kim Yun-gon
1959198,김두관,Kim Du-gwan
1961192,김홍업,Kim Hong-eob
1953197,양동인,Yang Dong-in
197318,송동훈,Song Dong-hun
1961211,유병녀,Yu Byeong-nyeo
1971138,부상일,Bu Sang-il
19571112,강창재,Kang Cang-jae
1962187,김창진,Kim Cang-jin
1956197,김경안,Kim Gyeong-an
1962188,오영삼,Oh Yeong-sam
1958186,신명수,Shin Myeong-su
196227,현애자,Hyeon Ae-ja
19601127,정국교,Jeong Gug-gyo
19411160,남기창,Nam Gi-cang
197025,안주아,Ahn Ju-a
1959199,조재희,Cho Jae-hyi
1961193,최세규,Choi Se-gyu
195026,윤병길,Yoon Byeong-gil
19361120,김장수,Kim Jang-su
19401138,강성천,Kang Seong-ceon
1946210,이애주,Lee Ae-ju
19441124,박재순,Park Jae-sun
19571113,이철웅,Lee Ceol-ung
194128,정재량,Jeong Jae-ryang
1961149,서병선,Seo Byeong-seon
19601129,류명열,Ryu Myeong-yeol
1966212,양지연,Yang Ji-yeon
19601130,공호식,Gong Ho-sig
1966213,강월구,Kang Weol-gu
1967211,최순애,Choi Sun-ae
1956198,안종복,Ahn Jong-bog
1971139,손인석,Son In-seog
1954210,윤명선,Yoon Myeong-seon
19601131,홍종일,Hong Jong-il
1966214,최옥주,Choi Og-ju
19401139,김용구,Kim Yong-gu
19571114,유원일,Yu Weon-il
1971212,헤르난데즈주디스알레그레,He Reu-nan-de-jeu-ju-di-seu-al-re-geu-re
197525,김양희,Kim Yang-hyi
19471115,박경진,Park Gyeong-jin
197727,양정례,Yang Jeong-rye
1951191,조욱연,Cho Ug-yeon
19571115,강석우,Kang Seog-u
194928,김성옥,Kim Seong-og
1963187,김남훈,Kim Nam-hun
196829,홍현선,Hong Hyeon-seon
197027,권정숙,Kwon Jeong-sug
19541100,박형방,Park Hyeong-bang
1964164,이남신,Lee Nam-sin
1956211,피우진,Pi U-jin
1971213,유의선,Yu Yi-seon
19541101,이선근,Lee Seon-geun
1960210,조점순,Cho Jeom-sun
1964165,김상하,Kim Sang-ha
1965129,이기훈,Lee Gi-hun
1968210,최은희,Choi Eun-hyi
19361126,곽정환,Gwag Jeong-hwan
19461120,유정옥,Yu Jeong-og
193822,이경준,Lee Gyeong-jun
193925,심우옥,Sim U-og
194226,문난영,Mun Nan-yeong
193926,문수자,Mun Su-ja
194728,문상희,Mun Sang-hyi
19441125,송영석,Song Yeong-seog
197514,오준호,Oh Jun-ho
1937130,서정민,Seo Jeong-min
1947143,김용,Kim Yong
1931149,이상수,Lee Sang-su
1948198,이상수,Lee Sang-su
1970121,이선엽,Lee Seon-yeob
1942148,김종수,Kim Jong-su
1962190,천호선,Ceon Ho-seon
1962138,신영섭,Shin Yeong-seob
1946169,장기만,Jang Gi-man
193613,백승대,Baeg Seung-dae
195412,김성태,Kim Seong-tae
1966215,심재옥,Sim Jae-og
19601122,김종훈,Kim Jong-hun
196525,박인숙,Park In-sug
1955111,이부영,Lee Bu-yeong
194826,김영희,Kim Yeong-hyi
193616,유창열,Yu Cang-yeol
1965185,고창권,Ko Cang-gweon
19561105,윤대혁,Yoon Dae-hyeog
1952115,김상훈,Kim Sang-hun
19581101,김상인,Kim Sang-in
1954160,김종구,Kim Jong-gu
1956158,김종구,Kim Jong-gu
192613,이상권,Lee Sang-gweon
1965186,박동수,Park Dong-su
1950154,김영성,Kim Yeong-seong
1946161,이재선,Lee Jae-seon
1930125,김기현,Kim Gi-hyeon
1900112,정승화,Jeong Seung-hwa
1949164,김진석,Kim Jin-seog
1924126,김진석,Kim Jin-seog
19551101,이석현,Lee Seog-hyeon
19511101,이석현,Lee Seog-hyeon
1926131,서영석,Seo Yeong-seog
1938117,정성호,Jeong Seong-ho
19611111,이세종,Lee Se-jong
198013,한두성,Han Du-seong
1949129,김태원,Kim Tae-weon
1932117,김태원,Kim Tae-weon
19391116,송두영,Song Du-yeong
1950150,박기춘,Park Gi-cun
19591121,주덕현,Ju Deog-hyeon
19351127,장재식,Jang Jae-sig
1946197,최병훈,Choi Byeong-hun
193511,최병훈,Choi Byeong-hun
1954164,김기선,Kim Gi-seon
1941116,김형순,Kim Hyeong-sun
194914,김기한,Kim Gi-han
196612,한기호,Han Gi-ho
19391184,정우택,Jeong U-taeg
195524,박원경,Park Weon-gyeong
1966168,조위필,Cho Wi-pil
1965139,김근태,Kim Geun-tae
19351122,김동완,Kim Dong-wan
1955147,김동완,Kim Dong-wan
1955190,성장현,Seong Jang-hyeon
1945198,김재성,Kim Jae-seong
191716,김태형,Kim Tae-hyeong
1943110,김태형,Kim Tae-hyeong
19551137,김태형,Kim Tae-hyeong
1967134,이윤석,Lee Yun-seog
1946150,최기복,Choi Gi-bog
1962111,이철우,Lee Ceol-u
19421102,김광림,Kim Gwang-rim
1902112,김세권,Kim Se-gweon
1951146,윤병태,Yoon Byeong-tae
19601165,박봉진,Park Bong-jin
1947151,신현국,Shin Hyeon-gug
19541121,김종성,Kim Jong-seong
196019,박인,Park In
190817,김성찬,Kim Seong-can
1932157,정영훈,Jeong Yeong-hun
1947181,권철현,Kwon Ceol-hyeon
1943127,김정권,Kim Jeong-gweon
1962183,김창호,Kim Cang-ho
197022,김현숙,Kim Hyeon-sug
19381111,민병주,Min Byeong-ju
196923,한정애,Han Jeong-ae
19421170,박주웅,Park Ju-ung
1946143,김기식,Kim Gi-sig
191816,김영주,Kim Yeong-ju
1949120,김현,Kim Hyeon
19551147,신문식,Shin Mun-sig
19581137,정성표,Jeong Seong-pyo
194627,장복심,Jang Bog-sim
1963210,송아영,Song A-yeong
1938143,박대성,Park Dae-seong
19601175,정창덕,Jeong Cang-deog
1966175,이선우,Lee Seon-u
196422,최미란,Choi Mi-ran
195629,김순자,Kim Sun-ja
19471128,홍세화,Hong Se-hwa
1952157,정진우,Jeong Jin-u
189319,강용희,Kang Yong-hyi
1904120,백형석,Baeg Hyeong-seog
1909117,이중근,Lee Jung-geun
189018,오삼주,Oh Sam-ju
1902111,서상천,Seo Sang-ceon
1920117,양재건,Yang Jae-geon
1955144,이명호,Lee Myeong-ho
189216,이명호,Lee Myeong-ho
189019,전명진,Jeon Myeong-jin
187411,이승만,Lee Seung-man
1906115,최영식,Choi Yeong-sig
188717,이청천,Lee Ceong-ceon
1898120,조장환,Cho Jang-hwan
1897117,지상현,Ji Sang-hyeon
19341109,김용준,Kim Yong-jun
194618,김용준,Kim Yong-jun
1904121,김계홍,Kim Gye-hong
1901117,한장석,Han Jang-seog
1899118,윤형중,Yoon Hyeong-jung
197011,김준수,Kim Jun-su
1906118,김준수,Kim Jun-su
1907114,김용언,Kim Yong-eon
1912117,민택기,Min Taeg-gi
1904122,이만승,Lee Man-seung
1899120,서기준,Seo Gi-jun
1905118,김규일,Kim Gyu-il
1904123,이병휘,Lee Byeong-hwi
1901120,박동래,Park Dong-rae
1901121,김기인,Kim Gi-in
1899122,이종철,Lee Jong-ceol
19461112,이종철,Lee Jong-ceol
1943164,이종철,Lee Jong-ceol
1896113,이범후,Lee Beom-hu
188917,이근호,Lee Geun-ho
1907118,이원익,Lee Weon-ig
1897119,임희철,Lim Hyi-ceol
1887111,김용학,Kim Yong-hag
195125,이경순,Lee Gyeong-sun
1898124,이경순,Lee Gyeong-sun
187311,양경수,Yang Gyeong-su
1897122,조일수,Cho Il-su
1902116,김유기,Kim Yu-gi
1904125,김동신,Kim Dong-sin
1960140,김상봉,Kim Sang-bong
196511,김기석,Kim Gi-seog
1899131,김기석,Kim Gi-seog
1913115,허금용,Heo Geum-yong
1889111,곽기종,Gwag Gi-jong
1892114,임영학,Lim Yeong-hag
1900123,황태석,Hwang Tae-seog
1894170,정문흠,Jeong Mun-heum
1913116,옥초산,Og Co-san
1904129,오이상,Oh I-sang
1908124,김억조,Kim Eog-jo
189723,김필애,Kim Pil-ae
1919115,이시환,Lee Si-hwan
1903124,윤병용,Yoon Byeong-yong
1906125,염차준,Yeom Ca-jun
1890113,김과한,Kim Gwa-han
1904131,배종진,Bae Jong-jin
1905130,문윤상,Mun Yun-sang
1909129,최낙봉,Choi Nag-bong
1905131,김성포,Kim Seong-po
1910125,백석기,Baeg Seog-gi
1913120,류학열,Ryu Hag-yeol
1908126,이쾌문,Lee Kwae-mun
1903128,정재환,Jeong Jae-hwan
1887119,윤복주,Yoon Bog-ju
1944170,이영복,Lee Yeong-bog
1942150,이영복,Lee Yeong-bog
1895120,박영희,Park Yeong-hyi
189521,김선,Kim Seon
1908128,장원영,Jang Weon-yeong
1893122,김보용,Kim Bo-yong
187511,최진,Choi Jin
1898129,이성혁,Lee Seong-hyeog
1915118,문용채,Mun Yong-cae
1946138,이희원,Lee Hyi-weon
1901132,백홍균,Baeg Hong-gyun
1894115,고윤원,Ko Yun-weon
1905134,장이석,Jang I-seog
1900128,방한민,Bang Han-min
1887120,황중극,Hwang Jung-geug
1911120,김응충,Kim Eung-cung
1905135,노상기,No Sang-gi
1906131,김한천,Kim Han-ceon
1906132,황치종,Hwang Ci-jong
191018,김은배,Kim Eun-bae
1900122,김은배,Kim Eun-bae
1911122,김은배,Kim Eun-bae
1897130,이순탁,Lee Sun-tag
1901134,이성근,Lee Seong-geun
191019,강병학,Kang Byeong-hag
1919119,강병학,Kang Byeong-hag
1905137,강일매,Kang Il-mae
1900130,배상규,Bae Sang-gyu
1898133,김주익,Kim Ju-ig
1921123,서상거,Seo Sang-geo
1908133,구자흥,Gu Ja-heung
1913122,한장경,Han Jang-gyeong
1915121,강칙모,Kang Cig-mo
1905139,한증희,Han Jeung-hyi
1892116,이춘호,Lee Cun-ho
1917125,김성주,Kim Seong-ju
1890115,하상훈,Ha Sang-hun
1898136,조봉암,Cho Bong-am
1900133,임홍재,Lim Hong-jae
1914115,이종모,Lee Jong-mo
1900135,최국현,Choi Gug-hyeon
1897138,오세응,Oh Se-eung
1887125,권태겸,Kwon Tae-gyeom
1914117,정장해,Jeong Jang-hae
1906138,이장선,Lee Jang-seon
1887126,선정식,Seon Jeong-sig
1941135,이승일,Lee Seung-il
1913123,김정제,Kim Jeong-je
1910133,홍봉기,Hong Bong-gi
1947169,이용호,Lee Yong-ho
1945118,장석화,Jang Seog-hwa
1903140,이동백,Lee Dong-baeg
1923132,장희중,Jang Hyi-jung
1898142,한도문,Han Do-mun
1917126,홍헌원,Hong Heon-weon
1916126,오호영,Oh Ho-yeong
1897111,이중세,Lee Jung-se
1898143,이중세,Lee Jung-se
1890117,유래완,Yu Rae-wan
1938129,이종택,Lee Jong-taeg
1913126,이종택,Lee Jong-taeg
1889124,이종성,Lee Jong-seong
1947175,이종성,Lee Jong-seong
1905144,주태도,Ju Tae-do
1900137,최병희,Choi Byeong-hyi
1899145,안창식,Ahn Cang-sig
1899148,윤진영,Yoon Jin-yeong
1901136,강기봉,Kang Gi-bong
190414,유남수,Yu Nam-su
1918121,목성표,Mog Seong-pyo
1916127,유상준,Yu Sang-jun
1898144,이익호,Lee Ig-ho
188115,김대경,Kim Dae-gyeong
1910134,나창근,Na Cang-geun
1899149,이각래,Lee Gag-rae
1912124,한영만,Han Yeong-man
1904145,김구배,Kim Gu-bae
1907140,홍녹후,Hong Nog-hu
1910135,민태정,Min Tae-jeong
1904146,이승재,Lee Seung-jae
1905145,장주석,Jang Ju-seog
1912125,김만길,Kim Man-gil
1896128,박규서,Park Gyu-seo
1906140,김웅진,Kim Ung-jin
1889126,심상격,Sim Sang-gyeog
1893132,임성구,Lim Seong-gu
188813,박장순,Park Jang-sun
196313,이동환,Lee Dong-hwan
1908143,김치권,Kim Ci-gweon
191111,윤만중,Yoon Man-jung
1904151,함상훈,Ham Sang-hun
1941185,이영춘,Lee Yeong-cun
190713,오선관,Oh Seon-gwan
1908145,오선관,Oh Seon-gwan
1917111,심상익,Sim Sang-ig
1913114,김인제,Kim In-je
1904155,김우종,Kim U-jong
1913135,구원서,Gu Weon-seo
1906144,민삼식,Min Sam-sig
1909145,홍순직,Hong Sun-jig
1896131,이병한,Lee Byeong-han
1914161,김희원,Kim Hyi-weon
1889127,심상준,Sim Sang-jun
1921113,이석영,Lee Seog-yeong
1894125,최병제,Choi Byeong-je
188518,최두집,Choi Du-jib
1906145,함태형,Ham Tae-hyeong
1906146,염근수,Yeom Geun-su
1904157,김기진,Kim Gi-jin
188811,전영직,Jeon Yeong-jig
1887128,전영직,Jeon Yeong-jig
1913132,김준기,Kim Jun-gi
1907121,김준기,Kim Jun-gi
19381109,김준기,Kim Jun-gi
1893133,이종욱,Lee Jong-ug
189712,신승휴,Shin Seung-hyu
1898148,신승휴,Shin Seung-hyu
1900146,최병덕,Choi Byeong-deog
1899153,최동옥,Choi Dong-og
1897146,차순달,Ca Sun-dal
1894127,홍순옥,Hong Sun-og
1895132,오명옥,Oh Myeong-og
1922120,김홍설,Kim Hong-seol
1888120,안종옥,Ahn Jong-og
1908148,김석제,Kim Seog-je
1900147,하채홍,Ha Cae-hong
1914130,이태희,Lee Tae-hyi
1913133,이도영,Lee Do-yeong
1913134,김태동,Kim Tae-dong
1890122,이용세,Lee Yong-se
1902145,장응두,Jang Eung-du
1916131,박정래,Park Jeong-rae
1938152,조용국,Cho Yong-gug
190117,조용국,Cho Yong-gug
1894129,유창식,Yu Cang-sig
19391131,김만철,Kim Man-ceol
1969113,박인수,Park In-su
1910142,박인수,Park In-su
1885110,구경묵,Gu Gyeong-mug
1907147,김용문,Kim Yong-mun
1895134,이병면,Lee Byeong-myeon
1902146,금기만,Geum Gi-man
1889130,박창의,Park Cang-yi
1906148,김준복,Kim Jun-bog
1910144,조종환,Cho Jong-hwan
1912134,손영섭,Son Yeong-seob
19471106,김용문,Kim Yong-mun
1909153,강재형,Kang Jae-hyeong
1911139,홍기륜,Hong Gi-ryun
1915131,이치환,Lee Ci-hwan
191411,이준태,Lee Jun-tae
1913138,이준태,Lee Jun-tae
1917132,정구중,Jeong Gu-jung
1891118,조관구,Cho Gwan-gu
19041101,이종봉,Lee Jong-bong
1899158,변종구,Byeon Jong-gu
1904161,성락서,Seong Rag-seo
1961179,황재성,Hwang Jae-seong
1908149,김금덕,Kim Geum-deog
1899156,강재기,Kang Jae-gi
1899157,황한문,Hwang Han-mun
1900152,이순재,Lee Sun-jae
19551104,이승채,Lee Seung-cae
188015,송을용,Song Eul-yong
188319,임명순,Lim Myeong-sun
1920128,신경희,Shin Gyeong-hyi
19031176,박충식,Park Cung-sig
1907152,박충식,Park Cung-sig
1902114,박충식,Park Cung-sig
1902110,김명동,Kim Myeong-dong
1904164,김명동,Kim Myeong-dong
1888121,이종백,Lee Jong-baeg
1891120,신방현,Shin Bang-hyeon
1961136,이상덕,Lee Sang-deog
1950149,이상덕,Lee Sang-deog
1885111,이상덕,Lee Sang-deog
1917133,박영선,Park Yeong-seon
1899114,김형원,Kim Hyeong-weon
1894133,김형원,Kim Hyeong-weon
1915135,윤동원,Yoon Dong-weon
1886115,양철식,Yang Ceol-sig
1889134,유진홍,Yu Jin-hong
1899162,최운교,Choi Un-gyo
1890123,정재억,Jeong Jae-eog
1890124,주병건,Ju Byeong-geon
1911143,조경교,Cho Gyeong-gyo
1899163,권영식,Kwon Yeong-sig
19411157,박영길,Park Yeong-gil
188715,권영식,Kwon Yeong-sig
1896134,나충하,Na Cung-ha
1897151,구덕환,Gu Deog-hwan
1894134,나철하,Na Ceol-ha
1904166,김기만,Kim Gi-man
1902151,김승원,Kim Seung-weon
1905153,김윤배,Kim Yun-bae
1893142,윤주항,Yoon Ju-hang
1912142,김영철,Kim Yeong-ceol
1961117,김영철,Kim Yeong-ceol
1921110,김영철,Kim Yeong-ceol
1898121,백운용,Baeg Un-yong
1892127,백운용,Baeg Un-yong
1903159,박재영,Park Jae-yeong
1900114,박재영,Park Jae-yeong
1925129,이회권,Lee Hoe-gweon
1904167,성낙숭,Seong Nag-sung
188215,이종인,Lee Jong-in
1883110,이종인,Lee Jong-in
19391142,김동현,Kim Dong-hyeon
1903161,채택용,Cae Taeg-yong
1959190,김현문,Kim Hyeon-mun
1901144,김학성,Kim Hag-seong
1907154,변상복,Byeon Sang-bog
1898122,정희복,Jeong Hyi-bog
1897152,정희복,Jeong Hyi-bog
1891123,정현모,Jeong Hyeon-mo
1908159,장황,Jang Hwang
1888125,유우석,Yu U-seog
1887134,유우석,Yu U-seog
1890125,이용규,Lee Yong-gyu
188914,이용규,Lee Yong-gyu
1962141,이용규,Lee Yong-gyu
1907155,윤계상,Yoon Gye-sang
1920129,김승태,Kim Seung-tae
1910148,김승태,Kim Seung-tae
1916138,황형주,Hwang Hyeong-ju
1898160,김덕배,Kim Deog-bae
1889137,조권,Cho Gweon
1904174,정진희,Jeong Jin-hyi
1898161,김세열,Kim Se-yeol
1904176,최석계,Choi Seog-gye
1904177,송성열,Song Seong-yeol
1890112,이건재,Lee Geon-jae
1889138,이건재,Lee Geon-jae
190922,임영자,Lim Yeong-ja
1952128,이철,Lee Ceol
1949174,이철,Lee Ceol
1911153,이철,Lee Ceol
1956155,김형태,Kim Hyeong-tae
1902153,김형태,Kim Hyeong-tae
1892132,윤석,Yoon Seog
1898162,김창제,Kim Cang-je
195621,이병석,Lee Byeong-seog
1895113,이병석,Lee Byeong-seog
1896139,이병석,Lee Byeong-seog
1954110,김진태,Kim Jin-tae
1909162,김원용,Kim Weon-yong
1908161,도득선,Do Deug-seon
1908162,박춘,Park Cun
1905159,이덕엽,Lee Deog-yeob
1898123,강봉의,Kang Bong-yi
1909163,강봉의,Kang Bong-yi
1905160,김학영,Kim Hag-yeong
1907157,김병민,Kim Byeong-min
1913142,김양묵,Kim Yang-mug
1922123,최성림,Choi Seong-rim
1910152,류후상,Ryu Hu-sang
1901147,유채경,Yu Cae-gyeong
1915137,국낙근,Gug Nag-geun
19371138,이의준,Lee Yi-jun
1916141,안병성,Ahn Byeong-seong
1900119,김은준,Kim Eun-jun
1901148,김은준,Kim Eun-jun
1893145,윤효중,Yoon Hyo-jung
1912146,이덕수,Lee Deog-su
1899179,송태섭,Song Tae-seob
1903164,임길부,Lim Gil-bu
1905163,김재수,Kim Jae-su
1897155,한동표,Han Dong-pyo
1909191,여연길,Yeo Yeon-gil
1917135,김병직,Kim Byeong-jig
1912147,김계택,Kim Gye-taeg
1888126,오기열,Oh Gi-yeol
1910154,박동직,Park Dong-jig
1961185,도병수,Do Byeong-su
1923134,이용현,Lee Yong-hyeon
1915140,김준열,Kim Jun-yeol
1903165,허홍석,Heo Hong-seog
1897156,황태욱,Hwang Tae-ug
1900162,허석철,Heo Seog-ceol
1901152,고영정,Ko Yeong-jeong
1970117,김경태,Kim Gyeong-tae
1903166,김경태,Kim Gyeong-tae
1905165,박노귀,Park No-gwi
1965113,김준오,Kim Jun-o
1914138,김준오,Kim Jun-o
1897157,김석균,Kim Seog-gyun
1897173,권영위,Kwon Yeong-wi
1908158,강원식,Kang Weon-sig
1907158,강원식,Kang Weon-sig
1905166,김홍범,Kim Hong-beom
1909165,박해준,Park Hae-jun
1914140,황기봉,Hwang Gi-bong
1904181,박상식,Park Sang-sig
1916143,한두석,Han Du-seog
1909166,오삼여,Oh Sam-yeo
1910155,홍재표,Hong Jae-pyo
1898168,노병연,No Byeong-yeon
195913,조성용,Cho Seong-yong
1912151,조성용,Cho Seong-yong
1900164,박원용,Park Weon-yong
1922124,이동선,Lee Dong-seon
1914142,이정기,Lee Jeong-gi
1906161,양세환,Yang Se-hwan
1899164,김희일,Kim Hyi-il
1915141,김민희,Kim Min-hyi
1909168,김인술,Kim In-sul
1898169,라명균,Ra Myeong-gyun
1912152,배규식,Bae Gyu-sig
1887135,오선근,Oh Seon-geun
1906162,라재균,Ra Jae-gyun
1908118,김홍기,Kim Hong-gi
1909170,김홍기,Kim Hong-gi
1903170,김홍섭,Kim Hong-seob
1883111,오의균,Oh Yi-gyun
1907117,김기채,Kim Gi-cae
1908165,김기채,Kim Gi-cae
1912153,임창욱,Lim Cang-ug
1910159,정순묵,Jeong Sun-mug
1902161,박홍근,Park Hong-geun
1901123,박홍근,Park Hong-geun
1906163,원성용,Weon Seong-yong
1911144,김봉수,Kim Bong-su
19571108,강익현,Kang Ig-hyeon
1894141,김봉수,Kim Bong-su
1905169,류해진,Ryu Hae-jin
1890129,신일용,Shin Il-yong
1887136,허연욱,Heo Yeon-ug
1893148,정봉수,Jeong Bong-su
188515,장현식,Jang Hyeon-sig
1893149,장현식,Jang Hyeon-sig
1914144,최일운,Choi Il-un
1919130,라규남,Ra Gyu-nam
1922125,송종호,Song Jong-ho
1965155,최윤호,Choi Yun-ho
1893150,홍희종,Hong Hyi-jong
188817,이기호,Lee Gi-ho
1898171,이기호,Lee Gi-ho
1905170,정락모,Jeong Rag-mo
1901112,김병기,Kim Byeong-gi
1908167,강창경,Kang Cang-gyeong
1897160,전세종,Jeon Se-jong
1922126,이종록,Lee Jong-rog
1912159,김금동,Kim Geum-dong
1916146,최만보,Choi Man-bo
1918133,천길선,Ceon Gil-seon
19601177,김양수,Kim Yang-su
1914146,백형남,Baeg Hyeong-nam
1908168,이춘식,Lee Cun-sig
1916147,최장윤,Choi Jang-yun
1900165,이일화,Lee Il-hwa
1914147,강창구,Kang Cang-gu
1949130,이춘식,Lee Cun-sig
1911158,정홍거,Jeong Hong-geo
19391136,이용주,Lee Yong-ju
1902163,이용주,Lee Yong-ju
1908169,류명호,Ryu Myeong-ho
1911148,정남진,Jeong Nam-jin
1912157,정남진,Jeong Nam-jin
1901158,박영일,Park Yeong-il
1907167,오재균,Oh Jae-gyun
190815,이남규,Lee Nam-gyu
1900166,이남규,Lee Nam-gyu
1898176,조연관,Cho Yeon-gwan
1898177,조낙구,Cho Nag-gu
1904186,고석룡,Ko Seog-ryong
1907168,고광표,Ko Gwang-pyo
191312,구중서,Gu Jung-seo
1912160,양지훈,Yang Ji-hun
1919133,박양화,Park Yang-hwa
1920132,박정인,Park Jeong-in
1917138,이정걸,Lee Jeong-geol
1904187,황평연,Hwang Pyeong-yeon
1900167,박희철,Park Hyi-ceol
1900168,강진동,Kang Jin-dong
188815,서우석,Seo U-seog
1922131,김흥곤,Kim Heung-gon
1937148,박병일,Park Byeong-il
1911159,박병일,Park Byeong-il
1906168,하응갑,Ha Eung-gab
1914149,백춘성,Baeg Cun-seong
1915144,이승열,Lee Seung-yeol
1905188,이언용,Lee Eon-yong
1893151,김창석,Kim Cang-seog
1899160,김종석,Kim Jong-seog
1903174,김종석,Kim Jong-seog
1909178,이희철,Lee Hyi-ceol
1900170,이순영,Lee Sun-yeong
1889142,김용선,Kim Yong-seon
1904190,유인곤,Yu In-gon
1894143,이활정,Lee Hwal-jeong
1905175,이성학,Lee Seong-hag
1907171,박찬식,Park Can-sig
1908172,진용성,Jin Yong-seong
188118,김용무,Kim Yong-mu
1905176,박병칠,Park Byeong-cil
1920133,주길남,Ju Gil-nam
1900110,오세남,Oh Se-nam
1912163,오세남,Oh Se-nam
1913148,정해룡,Jeong Hae-ryong
1907172,정해룡,Jeong Hae-ryong
1898181,나종문,Na Jong-mun
1960162,나종문,Na Jong-mun
1894110,나종문,Na Jong-mun
1955172,김태일,Kim Tae-il
1893152,서광호,Seo Gwang-ho
1895145,박장극,Park Jang-geug
1899170,윤명룡,Yoon Myeong-ryong
1914154,천영,Ceon Yeong
1903176,박금석,Park Geum-seog
1902167,홍정희,Hong Jeong-hyi
1906169,김일진,Kim Il-jin
1914110,양학기,Yang Hag-gi
1896117,서상국,Seo Sang-gug
1893155,권승일,Kwon Seung-il
1908173,정호현,Jeong Ho-hyeon
1921115,김우현,Kim U-hyeon
1920135,김우현,Kim U-hyeon
1896146,한규흥,Han Gyu-heung
1912164,안종림,Ahn Jong-rim
19481106,정병옥,Jeong Byeong-og
1890130,윤우섭,Yoon U-seob
1902169,양택식,Yang Taeg-sig
1903180,양병문,Yang Byeong-mun
1899171,정래표,Jeong Rae-pyo
1917144,강문휘,Kang Mun-hwi
1888131,박두인,Park Du-in
1896147,안규선,Ahn Gyu-seon
1906119,이판열,Lee Pan-yeol
1899172,장경재,Jang Gyeong-jae
188716,오석주,Oh Seog-ju
1904127,천서봉,Ceon Seo-bong
1903185,천서봉,Ceon Seo-bong
1882112,강의수,Kang Yi-su
1913156,서일선,Seo Il-seon
1911163,유성한,Yu Seong-han
1901164,김철주,Kim Ceol-ju
1922132,서달호,Seo Dal-ho
1895148,김상수,Kim Sang-su
1891113,김상수,Kim Sang-su
1941121,김상수,Kim Sang-su
1897164,조병원,Cho Byeong-weon
1897135,김성국,Kim Seong-gug
1890131,김성국,Kim Seong-gug
1888129,이재영,Lee Jae-yeong
1950161,김종열,Kim Jong-yeol
1900151,김종열,Kim Jong-yeol
1961188,김종열,Kim Jong-yeol
1918142,김종열,Kim Jong-yeol
1891130,권헌길,Kwon Heon-gil
1900175,방한상,Bang Han-sang
1912167,이팔수,Lee Pal-su
1902174,김중학,Kim Jung-hag
1955155,서진수,Seo Jin-su
1902175,서진수,Seo Jin-su
1910174,최영조,Choi Yeong-jo
1908175,김일조,Kim Il-jo
1906174,강주석,Kang Ju-seog
1917143,최이봉,Choi I-bong
1922133,백홍기,Baeg Hong-gi
1906175,권태의,Kwon Tae-yi
1907177,이병관,Lee Byeong-gwan
1920140,유근수,Yu Geun-su
1889145,김우식,Kim U-sig
1889146,김찬기,Kim Can-gi
1891131,배동갑,Bae Dong-gab
188818,박노익,Park No-ig
1887139,박노익,Park No-ig
1889147,박황,Park Hwang
1913158,이태룡,Lee Tae-ryong
1901165,이순,Lee Sun
1900182,은두기,Eun Du-gi
1923137,정대린,Jeong Dae-rin
1939194,박천우,Park Ceon-u
1915152,박천우,Park Ceon-u
1888132,박대환,Park Dae-hwan
1894146,신홍기,Shin Hong-gi
1882113,김충한,Kim Cung-han
188819,김돈,Kim Don
1886120,김돈,Kim Don
1891132,오기수,Oh Gi-su
1939199,이철희,Lee Ceol-hyi
195116,이철희,Lee Ceol-hyi
1896154,김응도,Kim Eung-do
1909188,박종완,Park Jong-wan
1905181,김두화,Kim Du-hwa
1905182,윤병덕,Yoon Byeong-deog
1957144,박상호,Park Sang-ho
1918144,박상호,Park Sang-ho
1915157,강학부,Kang Hag-bu
1907182,최식,Choi Sig
1900186,손석호,Son Seog-ho
1921137,이석관,Lee Seog-gwan
1891134,정병한,Jeong Byeong-han
1905184,한윤덕,Han Yun-deog
1903187,하명룡,Ha Myeong-ryong
19461119,이정재,Lee Jeong-jae
1913161,정종신,Jeong Jong-sin
1902182,유인만,Yu In-man
1921138,김순교,Kim Sun-gyo
1908122,장용환,Jang Yong-hwan
1898189,임희수,Lim Hyi-su
1901166,이양춘,Lee Yang-cun
